S.N,Subject Name,Password,University short name,Paper code,Group Name,University Subject Name,# Topics,# CLOs,CLO time,# PLOs,PLO Time,# GPSM,# GLOs,GLO Time,LABEL FORMULA,CLUSTER,VALUE
,,,IKGPTU,BTEIC-303-18,IKGPTU_BTEIC-303-18,Electrical Machines-I,34,75,37,72,11,0,0,0,"{ifingroup IKGPTU_BTEIC-303-18}Course for 'BTEIC-303-18: Electrical Machines-I' paper of IKGPTU. Comprises 75 Outcomes within 34 Topics, taught over 37 hours.{/ifingroup}",,
,,,JCBUST,ELPC303,JCBUST_ELPC303,Electrical Machines-I,36,79,39,79,12,0,0,0,"{ifingroup JCBUST_ELPC303}Course for 'ELPC303: Electrical Machines-I' paper of JCBUST. Comprises 79 Outcomes within 36 Topics, taught over 39 hours.{/ifingroup}",,
,,,MAKAUT,PC-EE-401,MAKAUT_PC-EE-401,Electrical Machine-I,36,79,39,79,12,0,0,0,"{ifingroup MAKAUT_PC-EE-401}Course for 'PC-EE-401: Electrical Machine-I' paper of MAKAUT. Comprises 79 Outcomes within 36 Topics, taught over 39 hours.{/ifingroup}",,
,,,MAKAUT,PC-EEE-401,MAKAUT_PC-EEE-401,Electrical Machine-I,36,79,39,79,12,0,0,0,"{ifingroup MAKAUT_PC-EEE-401}Course for 'PC-EEE-401: Electrical Machine-I' paper of MAKAUT. Comprises 79 Outcomes within 36 Topics, taught over 39 hours.{/ifingroup}",,
,,,MRSPTU,BEEES1-302,MRSPTU_BEEES1-302,Electrical Machines-I,34,75,37,72,11,0,0,0,"{ifingroup MRSPTU_BEEES1-302}Course for 'BEEES1-302: Electrical Machines-I' paper of MRSPTU. Comprises 75 Outcomes within 34 Topics, taught over 37 hours.{/ifingroup}",,
,,,MRSPTU,BELES1-304,MRSPTU_BELES1-304,Electrical Machines-I,34,75,37,72,11,0,0,0,"{ifingroup MRSPTU_BELES1-304}Course for 'BELES1-304: Electrical Machines-I' paper of MRSPTU. Comprises 75 Outcomes within 34 Topics, taught over 37 hours.{/ifingroup}",,
,,,RGPV,EE402,RGPV_EE402,Electrical Machines-I,41,100,32,94,13,0,0,0,"{ifingroup RGPV_EE402}Course for 'EE402: Electrical Machines-I' paper of RGPV. Comprises 100 Outcomes within 41 Topics, taught over 32 hours.{/ifingroup}",,
,,,RTU,3EE4-07,RTU_3EE4-07,Electrical Machine-I,36,79,39,79,12,0,0,0,"{ifingroup RTU_3EE4-07}Course for '3EE4-07: Electrical Machine-I' paper of RTU. Comprises 79 Outcomes within 36 Topics, taught over 39 hours.{/ifingroup}",,
,,,RTU,3EX4-07,RTU_3EX4-07,Electrical Machine-I,36,79,39,79,12,0,0,0,"{ifingroup RTU_3EX4-07}Course for '3EX4-07: Electrical Machine-I' paper of RTU. Comprises 79 Outcomes within 36 Topics, taught over 39 hours.{/ifingroup}",,
,,,AKTU,REE064,AKTU_REE064,Special Electrical Machines,21,42,11,38,6,0,0,0,"{ifingroup AKTU_REE064}Course for 'REE064: Special Electrical Machines' paper of AKTU. Comprises 42 Outcomes within 21 Topics, taught over 11 hours.{/ifingroup}","{ifingroup AKTU_REE064}Course for 'REE064: Special Electrical Machines' paper of AKTU. Comprises 42 Outcomes within 21 Topics, taught over 11 hours.{/ifingroup}{ifingroup AKTU_REE501}Course for 'REE501: Electrical Machines' paper of AKTU. Comprises 102 Outcomes within 46 Topics, taught over 28 hours.{/ifingroup}{ifingroup DBATU_BTEEC501}Course for 'BTEEC501: Electrical Machine-II' paper of DBATU. Comprises 102 Outcomes within 50 Topics, taught over 28 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-202}Course for 'ETEE-202: Electrical Machines-II' paper of GGSIPU. Comprises 102 Outcomes within 44 Topics, taught over 28 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-414}Course for 'ETEE-414: Electrical Machines-III' paper of GGSIPU. Comprises 29 Outcomes within 21 Topics, taught over 6 hours.{/ifingroup}{ifingroup GGSIPU_ETEL-308}Course for 'ETEL-308: Electrical Machines-III' paper of GGSIPU. Comprises 29 Outcomes within 21 Topics, taught over 6 hours.{/ifingroup}{ifingroup GTU_3150910}Course for '3150910: Electrical Machines-II' paper of GTU. Comprises 102 Outcomes within 49 Topics, taught over 28 hours.{/ifingroup}{ifingroup IKGPTU_BTEE-402-18}Course for 'BTEE-402-18: Electrical Machines-II' paper of IKGPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup IKGPTU_BTEEE-402-18}Course for 'BTEEE-402-18: Electrical Machines-II' paper of IKGPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup IKGPTU_BTEIC-402-18}Course for 'BTEIC-402-18: Electrical Machines-II' paper of IKGPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup JCBUST_ELPC402}Course for 'ELPC402: Electrical Machines-II' paper of JCBUST. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup MAKAUT_PC-EE-501}Course for 'PC-EE-501: Electrical Machine-II' paper of MAKAUT. Comprises 87 Outcomes within 48 Topics, taught over 27 hours.{/ifingroup}{ifingroup MAKAUT_PC-EEE-501}Course for 'PC-EEE-501: Electrical Machine-II' paper of MAKAUT. Comprises 87 Outcomes within 48 Topics, taught over 27 hours.{/ifingroup}{ifingroup MRSPTU_BEEES1-403}Course for 'BEEES1-403: Electrical Machines-II' paper of MRSPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup MRSPTU_BELES1-403}Course for 'BELES1-403: Electrical Machines-II' paper of MRSPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup RGPV_EE501}Course for 'EE501: Electrical Machine-II' paper of RGPV. Comprises 86 Outcomes within 47 Topics, taught over 32 hours.{/ifingroup}{ifingroup RGPV_EX501}Course for 'EX501: Electrical Machine-II' paper of RGPV. Comprises 86 Outcomes within 47 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_4EE4-05}Course for '4EE4-05: Electrical Machines-II' paper of RTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup RTU_4EX4-05}Course for '4EX4-05: Electrical Machines-II' paper of RTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}","{ifingroup AKTU_REE064}Course for 'REE064: Special Electrical Machines' paper of AKTU. Comprises 42 Outcomes within 21 Topics, taught over 11 hours.{/ifingroup}{ifingroup AKTU_REE501}Course for 'REE501: Electrical Machines' paper of AKTU. Comprises 102 Outcomes within 46 Topics, taught over 28 hours.{/ifingroup}{ifingroup DBATU_BTEEC501}Course for 'BTEEC501: Electrical Machine-II' paper of DBATU. Comprises 102 Outcomes within 50 Topics, taught over 28 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-202}Course for 'ETEE-202: Electrical Machines-II' paper of GGSIPU. Comprises 102 Outcomes within 44 Topics, taught over 28 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-414}Course for 'ETEE-414: Electrical Machines-III' paper of GGSIPU. Comprises 29 Outcomes within 21 Topics, taught over 6 hours.{/ifingroup}{ifingroup GGSIPU_ETEL-308}Course for 'ETEL-308: Electrical Machines-III' paper of GGSIPU. Comprises 29 Outcomes within 21 Topics, taught over 6 hours.{/ifingroup}{ifingroup GTU_3150910}Course for '3150910: Electrical Machines-II' paper of GTU. Comprises 102 Outcomes within 49 Topics, taught over 28 hours.{/ifingroup}{ifingroup IKGPTU_BTEE-402-18}Course for 'BTEE-402-18: Electrical Machines-II' paper of IKGPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup IKGPTU_BTEEE-402-18}Course for 'BTEEE-402-18: Electrical Machines-II' paper of IKGPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup IKGPTU_BTEIC-402-18}Course for 'BTEIC-402-18: Electrical Machines-II' paper of IKGPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup JCBUST_ELPC402}Course for 'ELPC402: Electrical Machines-II' paper of JCBUST. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup MAKAUT_PC-EE-501}Course for 'PC-EE-501: Electrical Machine-II' paper of MAKAUT. Comprises 87 Outcomes within 48 Topics, taught over 27 hours.{/ifingroup}{ifingroup MAKAUT_PC-EEE-501}Course for 'PC-EEE-501: Electrical Machine-II' paper of MAKAUT. Comprises 87 Outcomes within 48 Topics, taught over 27 hours.{/ifingroup}{ifingroup MRSPTU_BEEES1-403}Course for 'BEEES1-403: Electrical Machines-II' paper of MRSPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup MRSPTU_BELES1-403}Course for 'BELES1-403: Electrical Machines-II' paper of MRSPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup RGPV_EE501}Course for 'EE501: Electrical Machine-II' paper of RGPV. Comprises 86 Outcomes within 47 Topics, taught over 32 hours.{/ifingroup}{ifingroup RGPV_EX501}Course for 'EX501: Electrical Machine-II' paper of RGPV. Comprises 86 Outcomes within 47 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_4EE4-05}Course for '4EE4-05: Electrical Machines-II' paper of RTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}{ifingroup RTU_4EX4-05}Course for '4EX4-05: Electrical Machines-II' paper of RTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}"
,,,AKTU,REE501,AKTU_REE501,Electrical Machines,46,102,28,102,14,0,0,0,"{ifingroup AKTU_REE501}Course for 'REE501: Electrical Machines' paper of AKTU. Comprises 102 Outcomes within 46 Topics, taught over 28 hours.{/ifingroup}",,
,,,DBATU,BTEEC501,DBATU_BTEEC501,Electrical Machine-II,50,102,28,102,14,0,0,0,"{ifingroup DBATU_BTEEC501}Course for 'BTEEC501: Electrical Machine-II' paper of DBATU. Comprises 102 Outcomes within 50 Topics, taught over 28 hours.{/ifingroup}",,
,,,GGSIPU,ETEE-202,GGSIPU_ETEE-202,Electrical Machines-II,44,102,28,102,14,0,0,0,"{ifingroup GGSIPU_ETEE-202}Course for 'ETEE-202: Electrical Machines-II' paper of GGSIPU. Comprises 102 Outcomes within 44 Topics, taught over 28 hours.{/ifingroup}",,
,,,GGSIPU,ETEE-414,GGSIPU_ETEE-414,Electrical Machines-III,21,29,6,24,3,0,0,0,"{ifingroup GGSIPU_ETEE-414}Course for 'ETEE-414: Electrical Machines-III' paper of GGSIPU. Comprises 29 Outcomes within 21 Topics, taught over 6 hours.{/ifingroup}",,
,,,GGSIPU,ETEL-308,GGSIPU_ETEL-308,Electrical Machines-III,21,29,6,24,3,0,0,0,"{ifingroup GGSIPU_ETEL-308}Course for 'ETEL-308: Electrical Machines-III' paper of GGSIPU. Comprises 29 Outcomes within 21 Topics, taught over 6 hours.{/ifingroup}",,
,,,GTU,3150910,GTU_3150910,Electrical Machines-II,49,102,28,102,14,0,0,0,"{ifingroup GTU_3150910}Course for '3150910: Electrical Machines-II' paper of GTU. Comprises 102 Outcomes within 49 Topics, taught over 28 hours.{/ifingroup}",,
,,,IKGPTU,BTEE-402-18,IKGPTU_BTEE-402-18,Electrical Machines-II,44,81,25,86,13,0,0,0,"{ifingroup IKGPTU_BTEE-402-18}Course for 'BTEE-402-18: Electrical Machines-II' paper of IKGPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}",,
,,,IKGPTU,BTEEE-402-18,IKGPTU_BTEEE-402-18,Electrical Machines-II,44,81,25,86,13,0,0,0,"{ifingroup IKGPTU_BTEEE-402-18}Course for 'BTEEE-402-18: Electrical Machines-II' paper of IKGPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}",,
,,,IKGPTU,BTEIC-402-18,IKGPTU_BTEIC-402-18,Electrical Machines-II,44,81,25,86,13,0,0,0,"{ifingroup IKGPTU_BTEIC-402-18}Course for 'BTEIC-402-18: Electrical Machines-II' paper of IKGPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}",,
,,,JCBUST,ELPC402,JCBUST_ELPC402,Electrical Machines-II,44,81,25,86,13,0,0,0,"{ifingroup JCBUST_ELPC402}Course for 'ELPC402: Electrical Machines-II' paper of JCBUST. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}",,
,,,MAKAUT,PC-EE-501,MAKAUT_PC-EE-501,Electrical Machine-II,48,87,27,90,13,0,0,0,"{ifingroup MAKAUT_PC-EE-501}Course for 'PC-EE-501: Electrical Machine-II' paper of MAKAUT. Comprises 87 Outcomes within 48 Topics, taught over 27 hours.{/ifingroup}",,
,,,MAKAUT,PC-EEE-501,MAKAUT_PC-EEE-501,Electrical Machine-II,48,87,27,90,13,0,0,0,"{ifingroup MAKAUT_PC-EEE-501}Course for 'PC-EEE-501: Electrical Machine-II' paper of MAKAUT. Comprises 87 Outcomes within 48 Topics, taught over 27 hours.{/ifingroup}",,
,,,MRSPTU,BEEES1-403,MRSPTU_BEEES1-403,Electrical Machines-II,44,81,25,86,13,0,0,0,"{ifingroup MRSPTU_BEEES1-403}Course for 'BEEES1-403: Electrical Machines-II' paper of MRSPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}",,
,,,MRSPTU,BELES1-403,MRSPTU_BELES1-403,Electrical Machines-II,44,81,25,86,13,0,0,0,"{ifingroup MRSPTU_BELES1-403}Course for 'BELES1-403: Electrical Machines-II' paper of MRSPTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}",,
,,,RGPV,EE501,RGPV_EE501,Electrical Machine-II,47,86,32,84,11,0,0,0,"{ifingroup RGPV_EE501}Course for 'EE501: Electrical Machine-II' paper of RGPV. Comprises 86 Outcomes within 47 Topics, taught over 32 hours.{/ifingroup}",,
,,,RGPV,EX501,RGPV_EX501,Electrical Machine-II,47,86,32,84,11,0,0,0,"{ifingroup RGPV_EX501}Course for 'EX501: Electrical Machine-II' paper of RGPV. Comprises 86 Outcomes within 47 Topics, taught over 32 hours.{/ifingroup}",,
,,,RTU,4EE4-05,RTU_4EE4-05,Electrical Machines-II,44,81,25,86,13,0,0,0,"{ifingroup RTU_4EE4-05}Course for '4EE4-05: Electrical Machines-II' paper of RTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}",,
,,,RTU,4EX4-05,RTU_4EX4-05,Electrical Machines-II,44,81,25,86,13,0,0,0,"{ifingroup RTU_4EX4-05}Course for '4EX4-05: Electrical Machines-II' paper of RTU. Comprises 81 Outcomes within 44 Topics, taught over 25 hours.{/ifingroup}",,
4,Signals and Systems (VEGECSAS),v2lbt-signal,AKTU,KEC403,AKTU_KEC403,Signal System,44,146,40,121,18,19,48,8,"{ifingroup AKTU_KEC403}Course for 'KEC403: Signal System' paper of AKTU. Comprises 146 Outcomes within 44 Topics, taught over 40 hours.{/ifingroup}","{ifingroup AKTU_KEC403}Course for 'KEC403: Signal System' paper of AKTU. Comprises 146 Outcomes within 44 Topics, taught over 40 hours.{/ifingroup}{ifingroup AKTU_KEE303}Course for 'KEE303: Basic Signals & Systems' paper of AKTU. Comprises 122 Outcomes within 38 Topics, taught over 37 hours.{/ifingroup}{ifingroup DBATU_BTEEE305C}Course for 'BTEEE305C: Signals and Systems' paper of DBATU. Comprises 137 Outcomes within 41 Topics, taught over 38 hours.{/ifingroup}{ifingroup DBATU_BTEINE504A}Course for 'BTEINE504A: Fundamentals of Signals and Systems' paper of DBATU. Comprises 137 Outcomes within 41 Topics, taught over 38 hours.{/ifingroup}{ifingroup DBATU_BTEXC404}Course for 'BTEXC404: Signals & Systems' paper of DBATU. Comprises 141 Outcomes within 42 Topics, taught over 37 hours.{/ifingroup}{ifingroup DBATU_BTINE404C}Course for 'BTINE404C: Signals and Systems' paper of DBATU. Comprises 137 Outcomes within 41 Topics, taught over 38 hours.{/ifingroup}{ifingroup GGSIPU_ETEC-211}Course for 'ETEC-211: Signals & Systems' paper of GGSIPU. Comprises 127 Outcomes within 37 Topics, taught over 35 hours.{/ifingroup}{ifingroup GGSIPU_ETEL-305}Course for 'ETEL-305: Signals & Systems' paper of GGSIPU. Comprises 127 Outcomes within 37 Topics, taught over 35 hours.{/ifingroup}{ifingroup GTU_3141005}Course for '3141005: Signals & Systems' paper of GTU. Comprises 137 Outcomes within 41 Topics, taught over 39 hours.{/ifingroup}{ifingroup GTU_3141005}Course for '3141005: Signals & Systems' paper of GTU. Comprises 137 Outcomes within 41 Topics, taught over 39 hours.{/ifingroup}{ifingroup GTU_3150912}Course for '3150912: Signals & Systems' paper of GTU. Comprises 125 Outcomes within 44 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTEC-403-18}Course for 'BTEC-403-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 47 Topics, taught over 42 hours.{/ifingroup}{ifingroup IKGPTU_BTEE-404-18}Course for 'BTEE-404-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup IKGPTU_BTEE-404-18}Course for 'BTEE-404-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup IKGPTU_BTEEE-404-18}Course for 'BTEEE-404-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup IKGPTU_BTEIC-404-18}Course for 'BTEIC-404-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup JCBUST_ECC01}Course for 'ECC01: Signals & Systems' paper of JCBUST. Comprises 156 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup JCBUST_ELPC404}Course for 'ELPC404: Signals & Systems' paper of JCBUST. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup JCBUST_ESC-501}Course for 'ESC-501: Signals & Systems' paper of JCBUST. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup JCBUST_PEC-IT-I-501}Course for 'PEC-IT-I-501: Signals & Systems' paper of JCBUST. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup MAKAUT_EC303}Course for 'EC303: Signals & Systems' paper of MAKAUT. Comprises 146 Outcomes within 44 Topics, taught over 40 hours.{/ifingroup}{ifingroup MAKAUT_ESC-501}Course for 'ESC-501: Signals & Systems' paper of MAKAUT. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup MRSPTU_BECE2-305}Course for 'BECE2-305: Signals & Systems' paper of MRSPTU. Comprises 141 Outcomes within 46 Topics, taught over 36 hours.{/ifingroup}{ifingroup MRSPTU_BECE3-625}Course for 'BECE3-625: Signals & Systems' paper of MRSPTU. Comprises 141 Outcomes within 46 Topics, taught over 36 hours.{/ifingroup}{ifingroup MRSPTU_BECES1-303}Course for 'BECES1-303: Signals & Systems' paper of MRSPTU. Comprises 162 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}{ifingroup MRSPTU_BEEES1-303}Course for 'BEEES1-303: Signals & Systems' paper of MRSPTU. Comprises 162 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}{ifingroup MRSPTU_BELES1-407}Course for 'BELES1-407: Signals & Systems' paper of MRSPTU. Comprises 123 Outcomes within 38 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_EC402}Course for 'EC402: Signals & Systems' paper of RGPV. Comprises 122 Outcomes within 37 Topics, taught over 34 hours.{/ifingroup}{ifingroup RGPV_EE-504-B}Course for 'EE-504-B: Signals and Systems' paper of RGPV. Comprises 128 Outcomes within 42 Topics, taught over 37 hours.{/ifingroup}{ifingroup RGPV_EI302}Course for 'EI302: Signals and Systems' paper of RGPV. Comprises 177 Outcomes within 56 Topics, taught over 46 hours.{/ifingroup}{ifingroup RGPV_EX302}Course for 'EX302: Signals and Systems' paper of RGPV. Comprises 128 Outcomes within 42 Topics, taught over 37 hours.{/ifingroup}{ifingroup RTU_3EC4-05}Course for '3EC4-05: Signals & Systems' paper of RTU. Comprises 156 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup RTU_3EI4-05}Course for '3EI4-05: Signals & Systems' paper of RTU. Comprises 156 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup RTU_4EE4-07}Course for '4EE4-07: Signals & Systems' paper of RTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup RTU_4EX4-07}Course for '4EX4-07: Signals & Systems' paper of RTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}","{ifingroup AKTU_KEC403}Course for 'KEC403: Signal System' paper of AKTU. Comprises 146 Outcomes within 44 Topics, taught over 40 hours.{/ifingroup}{ifingroup AKTU_KEE303}Course for 'KEE303: Basic Signals & Systems' paper of AKTU. Comprises 122 Outcomes within 38 Topics, taught over 37 hours.{/ifingroup}{ifingroup DBATU_BTEEE305C}Course for 'BTEEE305C: Signals and Systems' paper of DBATU. Comprises 137 Outcomes within 41 Topics, taught over 38 hours.{/ifingroup}{ifingroup DBATU_BTEINE504A}Course for 'BTEINE504A: Fundamentals of Signals and Systems' paper of DBATU. Comprises 137 Outcomes within 41 Topics, taught over 38 hours.{/ifingroup}{ifingroup DBATU_BTEXC404}Course for 'BTEXC404: Signals & Systems' paper of DBATU. Comprises 141 Outcomes within 42 Topics, taught over 37 hours.{/ifingroup}{ifingroup DBATU_BTINE404C}Course for 'BTINE404C: Signals and Systems' paper of DBATU. Comprises 137 Outcomes within 41 Topics, taught over 38 hours.{/ifingroup}{ifingroup GGSIPU_ETEC-211}Course for 'ETEC-211: Signals & Systems' paper of GGSIPU. Comprises 127 Outcomes within 37 Topics, taught over 35 hours.{/ifingroup}{ifingroup GGSIPU_ETEL-305}Course for 'ETEL-305: Signals & Systems' paper of GGSIPU. Comprises 127 Outcomes within 37 Topics, taught over 35 hours.{/ifingroup}{ifingroup GTU_3141005}Course for '3141005: Signals & Systems' paper of GTU. Comprises 137 Outcomes within 41 Topics, taught over 39 hours.{/ifingroup}{ifingroup GTU_3141005}Course for '3141005: Signals & Systems' paper of GTU. Comprises 137 Outcomes within 41 Topics, taught over 39 hours.{/ifingroup}{ifingroup GTU_3150912}Course for '3150912: Signals & Systems' paper of GTU. Comprises 125 Outcomes within 44 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTEC-403-18}Course for 'BTEC-403-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 47 Topics, taught over 42 hours.{/ifingroup}{ifingroup IKGPTU_BTEE-404-18}Course for 'BTEE-404-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup IKGPTU_BTEE-404-18}Course for 'BTEE-404-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup IKGPTU_BTEEE-404-18}Course for 'BTEEE-404-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup IKGPTU_BTEIC-404-18}Course for 'BTEIC-404-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup JCBUST_ECC01}Course for 'ECC01: Signals & Systems' paper of JCBUST. Comprises 156 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup JCBUST_ELPC404}Course for 'ELPC404: Signals & Systems' paper of JCBUST. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup JCBUST_ESC-501}Course for 'ESC-501: Signals & Systems' paper of JCBUST. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup JCBUST_PEC-IT-I-501}Course for 'PEC-IT-I-501: Signals & Systems' paper of JCBUST. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup MAKAUT_EC303}Course for 'EC303: Signals & Systems' paper of MAKAUT. Comprises 146 Outcomes within 44 Topics, taught over 40 hours.{/ifingroup}{ifingroup MAKAUT_ESC-501}Course for 'ESC-501: Signals & Systems' paper of MAKAUT. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup MRSPTU_BECE2-305}Course for 'BECE2-305: Signals & Systems' paper of MRSPTU. Comprises 141 Outcomes within 46 Topics, taught over 36 hours.{/ifingroup}{ifingroup MRSPTU_BECE3-625}Course for 'BECE3-625: Signals & Systems' paper of MRSPTU. Comprises 141 Outcomes within 46 Topics, taught over 36 hours.{/ifingroup}{ifingroup MRSPTU_BECES1-303}Course for 'BECES1-303: Signals & Systems' paper of MRSPTU. Comprises 162 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}{ifingroup MRSPTU_BEEES1-303}Course for 'BEEES1-303: Signals & Systems' paper of MRSPTU. Comprises 162 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}{ifingroup MRSPTU_BELES1-407}Course for 'BELES1-407: Signals & Systems' paper of MRSPTU. Comprises 123 Outcomes within 38 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_EC402}Course for 'EC402: Signals & Systems' paper of RGPV. Comprises 122 Outcomes within 37 Topics, taught over 34 hours.{/ifingroup}{ifingroup RGPV_EE-504-B}Course for 'EE-504-B: Signals and Systems' paper of RGPV. Comprises 128 Outcomes within 42 Topics, taught over 37 hours.{/ifingroup}{ifingroup RGPV_EI302}Course for 'EI302: Signals and Systems' paper of RGPV. Comprises 177 Outcomes within 56 Topics, taught over 46 hours.{/ifingroup}{ifingroup RGPV_EX302}Course for 'EX302: Signals and Systems' paper of RGPV. Comprises 128 Outcomes within 42 Topics, taught over 37 hours.{/ifingroup}{ifingroup RTU_3EC4-05}Course for '3EC4-05: Signals & Systems' paper of RTU. Comprises 156 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup RTU_3EI4-05}Course for '3EI4-05: Signals & Systems' paper of RTU. Comprises 156 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup RTU_4EE4-07}Course for '4EE4-07: Signals & Systems' paper of RTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}{ifingroup RTU_4EX4-07}Course for '4EX4-07: Signals & Systems' paper of RTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}"
,,,AKTU,KEE303,AKTU_KEE303,Basic Signals & Systems,38,122,37,106,17,16,42,7,"{ifingroup AKTU_KEE303}Course for 'KEE303: Basic Signals & Systems' paper of AKTU. Comprises 122 Outcomes within 38 Topics, taught over 37 hours.{/ifingroup}",,
,,,DBATU,BTEEE305C,DBATU_BTEEE305C,Signals and Systems,41,137,38,120,19,16,43,7,"{ifingroup DBATU_BTEEE305C}Course for 'BTEEE305C: Signals and Systems' paper of DBATU. Comprises 137 Outcomes within 41 Topics, taught over 38 hours.{/ifingroup}",,
,,,DBATU,BTEINE504A,DBATU_BTEINE504A,Fundamentals of Signals and Systems,41,137,38,120,19,16,43,7,"{ifingroup DBATU_BTEINE504A}Course for 'BTEINE504A: Fundamentals of Signals and Systems' paper of DBATU. Comprises 137 Outcomes within 41 Topics, taught over 38 hours.{/ifingroup}",,
