S.N,Subject Name,Password,University short name,Paper code,Group Name,University Subject Name,# Topics,# CLOs,CLO time,# PLOs,PLO Time,# GPSM,# GLOs,GLO Time,LABEL FORMULA,CLUSTER,VALUE
3,Production Engineering (VEGMEPE-I),v2lbt-prod,AKTU,KAE402,AKTU_KAE402,Fundamental of Manufacturing Process,41,149,39,132,9,9,17,4,"{ifingroup AKTU_KAE402}Course for 'KAE402: Fundamental of Manufacturing Process' paper of AKTU. Comprises 149 Outcomes within 41 Topics, taught over 39 hours.{/ifingroup}","{ifingroup AKTU_KAE402}Course for 'KAE402: Fundamental of Manufacturing Process' paper of AKTU. Comprises 149 Outcomes within 41 Topics, taught over 39 hours.{/ifingroup}{ifingroup AKTU_KME403}Course for 'KME403: Manufacturing Process' paper of AKTU. Comprises 172 Outcomes within 47 Topics, taught over 45 hours.{/ifingroup}{ifingroup AKTU_RME503}Course for 'RME503: Manufacturing Science and Technology II' paper of AKTU. Comprises BT5 Outcomes within 29 Topics, taught over 23 hours.{/ifingroup}{ifingroup AKTU_RME505}Course for 'RME505: Manufacturing Science and Technology II' paper of AKTU. Comprises 59 Outcomes within 18 Topics, taught over 15 hours.{/ifingroup}{ifingroup DBATU_BTAMC504}Course for 'BTAMC504: Manufacturing Process' paper of DBATU. Comprises 111 Outcomes within 36 Topics, taught over 25 hours.{/ifingroup}{ifingroup DBATU_BTMEC401}Course for 'BTMEC401: Manufacturing Process-I' paper of DBATU. Comprises 137 Outcomes within 39 Topics, taught over 35 hours.{/ifingroup}{ifingroup DBATU_BTMEC601}Course for 'BTMEC601: Manufacturing Processes - II ' paper of DBATU. Comprises 46 Outcomes within 16 Topics, taught over 10 hours.{/ifingroup}{ifingroup GGSIPU_ETME-105}Course for 'ETME-105: Manufacturing Process' paper of GGSIPU. Comprises 113 Outcomes within 35 Topics, taught over 31 hours.{/ifingroup}{ifingroup GGSIPU_ETME-205}Course for 'ETME-205: Production Technology' paper of GGSIPU. Comprises 104 Outcomes within 28 Topics, taught over 29 hours.{/ifingroup}{ifingroup GTU_2131903}Course for '2131903: Manufacturing Process-I' paper of GTU. Comprises 41 Outcomes within 13 Topics, taught over 9 hours.{/ifingroup}{ifingroup GTU_2132501}Course for '2132501: Machining Processes' paper of GTU. Comprises 41 Outcomes within 13 Topics, taught over 9 hours.{/ifingroup}{ifingroup GTU_2133404}Course for '2133404: Basic Manufacturing Processes' paper of GTU. Comprises 19 Outcomes within 6 Topics, taught over 5 hours.{/ifingroup}{ifingroup GTU_2133404}Course for '2133404: Basic Manufacturing Processes' paper of GTU. Comprises 19 Outcomes within 6 Topics, taught over 5 hours.{/ifingroup}{ifingroup GTU_2141908}Course for '2141908: Manufacturing Processes-II' paper of GTU. Comprises 113 Outcomes within 34 Topics, taught over 30 hours.{/ifingroup}{ifingroup GTU_3142509}Course for '3142509: Manufacturing Technology-I' paper of GTU. Comprises 52 Outcomes within 14 Topics, taught over 12 hours.{/ifingroup}{ifingroup GTU_3332001}Course for '3332001: Manufacturing Engineering-I' paper of GTU. Comprises 108 Outcomes within 29 Topics, taught over 30 hours.{/ifingroup}{ifingroup GTU_3341901}Course for '3341901: Manufacturing Engineering-II' paper of GTU. Comprises 55 Outcomes within 15 Topics, taught over 12 hours.{/ifingroup}{ifingroup GTU_3342101}Course for '3342101: Foundary Technology' paper of GTU. Comprises 40 Outcomes within 9 Topics, taught over 11 hours.{/ifingroup}{ifingroup IKGPTU_BTAE401-18}Course for 'BTAE401-18: Manufacturing Process' paper of IKGPTU. Comprises 143 Outcomes within 44 Topics, taught over 40 hours.{/ifingroup}{ifingroup IKGPTU_BTME-305}Course for 'BTME-305: Manufacturing Process-I' paper of IKGPTU. Comprises 71 Outcomes within 23 Topics, taught over 19 hours.{/ifingroup}{ifingroup IKGPTU_BTME-405}Course for 'BTME-405: Manufacturing Processes-II' paper of IKGPTU. Comprises 97 Outcomes within 28 Topics, taught over 24 hours.{/ifingroup}{ifingroup IKGPTU_BTPE-305}Course for 'BTPE-305: Manufacturing Process-I' paper of IKGPTU. Comprises 68 Outcomes within 19 Topics, taught over 19 hours.{/ifingroup}{ifingroup JCBUST_PCC-AE208}Course for 'PCC-AE208: Manufacturing Process' paper of JCBUST. Comprises 128 Outcomes within 41 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_PCC-MAE-206}Course for 'PCC-MAE-206: Manufacturing Process' paper of JCBUST. Comprises 128 Outcomes within 41 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_PCC-ME210}Course for 'PCC-ME210: Manufacturing Process' paper of JCBUST. Comprises 128 Outcomes within 41 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_PCC-ME210}Course for 'PCC-ME210: Manufacturing Process' paper of JCBUST. Comprises 128 Outcomes within 41 Topics, taught over 35 hours.{/ifingroup}{ifingroup MAKAUT_ME403}Course for 'ME403: Primary manufacturing Process' paper of MAKAUT. Comprises 108 Outcomes within 29 Topics, taught over 30 hours.{/ifingroup}{ifingroup MAKAUT_PC-AUE302}Course for 'PC-AUE302: Manufacturing Methods' paper of MAKAUT. Comprises 118 Outcomes within 33 Topics, taught over 35 hours.{/ifingroup}{ifingroup MAKAUT_PC-ME302}Course for 'PC-ME302: Manufacturing Process' paper of MAKAUT. Comprises 128 Outcomes within 34 Topics, taught over 35 hours.{/ifingroup}{ifingroup MRSPTU_BMEE1-305}Course for 'BMEE1-305: Manufacturing Process' paper of MRSPTU. Comprises 170 Outcomes within 45 Topics, taught over 42 hours.{/ifingroup}{ifingroup MRSPTU_BMEE3-304}Course for 'BMEE3-304: Manufacturing Process' paper of MRSPTU. Comprises 172 Outcomes within 48 Topics, taught over 45 hours.{/ifingroup}{ifingroup RGPV_AU305}Course for 'AU305: Manufacturing Process' paper of RGPV. Comprises 137 Outcomes within 35 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_AU405}Course for 'AU405: Manufacturing Technology' paper of RGPV. Comprises 65 Outcomes within 23 Topics, taught over 20 hours.{/ifingroup}{ifingroup RGPV_IP305}Course for 'IP305: Manufacturing Process-I' paper of RGPV. Comprises 137 Outcomes within 35 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_IP405}Course for 'IP405: Manufacturing Process-II' paper of RGPV. Comprises 54 Outcomes within 14 Topics, taught over 12 hours.{/ifingroup}{ifingroup RGPV_ME305}Course for 'ME305: Manufacturing Process' paper of RGPV. Comprises 137 Outcomes within 35 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_ME405}Course for 'ME405: Manufacturing Technology' paper of RGPV. Comprises 65 Outcomes within 23 Topics, taught over 20 hours.{/ifingroup}{ifingroup RTU_4AE4-06}Course for '4AE4-06: Manufacturing Process' paper of RTU. Comprises 113 Outcomes within 31 Topics, taught over 31 hours.{/ifingroup}{ifingroup RTU_4ME4-06}Course for '4ME4-06: Manufacturing Process' paper of RTU. Comprises 113 Outcomes within 31 Topics, taught over 31 hours.{/ifingroup}{ifingroup RTU_5AE4-03}Course for '5AE4-03: Manufacturing Technology' paper of RTU. Comprises 45 Outcomes within 17 Topics, taught over 14 hours.{/ifingroup}{ifingroup RTU_5ME4-03}Course for '5ME4-03: Manufacturing Technology' paper of RTU. Comprises 62 Outcomes within 17 Topics, taught over 14 hours.{/ifingroup}","{ifingroup AKTU_KAE402}Course for 'KAE402: Fundamental of Manufacturing Process' paper of AKTU. Comprises 149 Outcomes within 41 Topics, taught over 39 hours.{/ifingroup}{ifingroup AKTU_KME403}Course for 'KME403: Manufacturing Process' paper of AKTU. Comprises 172 Outcomes within 47 Topics, taught over 45 hours.{/ifingroup}{ifingroup AKTU_RME503}Course for 'RME503: Manufacturing Science and Technology II' paper of AKTU. Comprises BT5 Outcomes within 29 Topics, taught over 23 hours.{/ifingroup}{ifingroup AKTU_RME505}Course for 'RME505: Manufacturing Science and Technology II' paper of AKTU. Comprises 59 Outcomes within 18 Topics, taught over 15 hours.{/ifingroup}{ifingroup DBATU_BTAMC504}Course for 'BTAMC504: Manufacturing Process' paper of DBATU. Comprises 111 Outcomes within 36 Topics, taught over 25 hours.{/ifingroup}{ifingroup DBATU_BTMEC401}Course for 'BTMEC401: Manufacturing Process-I' paper of DBATU. Comprises 137 Outcomes within 39 Topics, taught over 35 hours.{/ifingroup}{ifingroup DBATU_BTMEC601}Course for 'BTMEC601: Manufacturing Processes - II ' paper of DBATU. Comprises 46 Outcomes within 16 Topics, taught over 10 hours.{/ifingroup}{ifingroup GGSIPU_ETME-105}Course for 'ETME-105: Manufacturing Process' paper of GGSIPU. Comprises 113 Outcomes within 35 Topics, taught over 31 hours.{/ifingroup}{ifingroup GGSIPU_ETME-205}Course for 'ETME-205: Production Technology' paper of GGSIPU. Comprises 104 Outcomes within 28 Topics, taught over 29 hours.{/ifingroup}{ifingroup GTU_2131903}Course for '2131903: Manufacturing Process-I' paper of GTU. Comprises 41 Outcomes within 13 Topics, taught over 9 hours.{/ifingroup}{ifingroup GTU_2132501}Course for '2132501: Machining Processes' paper of GTU. Comprises 41 Outcomes within 13 Topics, taught over 9 hours.{/ifingroup}{ifingroup GTU_2133404}Course for '2133404: Basic Manufacturing Processes' paper of GTU. Comprises 19 Outcomes within 6 Topics, taught over 5 hours.{/ifingroup}{ifingroup GTU_2133404}Course for '2133404: Basic Manufacturing Processes' paper of GTU. Comprises 19 Outcomes within 6 Topics, taught over 5 hours.{/ifingroup}{ifingroup GTU_2141908}Course for '2141908: Manufacturing Processes-II' paper of GTU. Comprises 113 Outcomes within 34 Topics, taught over 30 hours.{/ifingroup}{ifingroup GTU_3142509}Course for '3142509: Manufacturing Technology-I' paper of GTU. Comprises 52 Outcomes within 14 Topics, taught over 12 hours.{/ifingroup}{ifingroup GTU_3332001}Course for '3332001: Manufacturing Engineering-I' paper of GTU. Comprises 108 Outcomes within 29 Topics, taught over 30 hours.{/ifingroup}{ifingroup GTU_3341901}Course for '3341901: Manufacturing Engineering-II' paper of GTU. Comprises 55 Outcomes within 15 Topics, taught over 12 hours.{/ifingroup}{ifingroup GTU_3342101}Course for '3342101: Foundary Technology' paper of GTU. Comprises 40 Outcomes within 9 Topics, taught over 11 hours.{/ifingroup}{ifingroup IKGPTU_BTAE401-18}Course for 'BTAE401-18: Manufacturing Process' paper of IKGPTU. Comprises 143 Outcomes within 44 Topics, taught over 40 hours.{/ifingroup}{ifingroup IKGPTU_BTME-305}Course for 'BTME-305: Manufacturing Process-I' paper of IKGPTU. Comprises 71 Outcomes within 23 Topics, taught over 19 hours.{/ifingroup}{ifingroup IKGPTU_BTME-405}Course for 'BTME-405: Manufacturing Processes-II' paper of IKGPTU. Comprises 97 Outcomes within 28 Topics, taught over 24 hours.{/ifingroup}{ifingroup IKGPTU_BTPE-305}Course for 'BTPE-305: Manufacturing Process-I' paper of IKGPTU. Comprises 68 Outcomes within 19 Topics, taught over 19 hours.{/ifingroup}{ifingroup JCBUST_PCC-AE208}Course for 'PCC-AE208: Manufacturing Process' paper of JCBUST. Comprises 128 Outcomes within 41 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_PCC-MAE-206}Course for 'PCC-MAE-206: Manufacturing Process' paper of JCBUST. Comprises 128 Outcomes within 41 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_PCC-ME210}Course for 'PCC-ME210: Manufacturing Process' paper of JCBUST. Comprises 128 Outcomes within 41 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_PCC-ME210}Course for 'PCC-ME210: Manufacturing Process' paper of JCBUST. Comprises 128 Outcomes within 41 Topics, taught over 35 hours.{/ifingroup}{ifingroup MAKAUT_ME403}Course for 'ME403: Primary manufacturing Process' paper of MAKAUT. Comprises 108 Outcomes within 29 Topics, taught over 30 hours.{/ifingroup}{ifingroup MAKAUT_PC-AUE302}Course for 'PC-AUE302: Manufacturing Methods' paper of MAKAUT. Comprises 118 Outcomes within 33 Topics, taught over 35 hours.{/ifingroup}{ifingroup MAKAUT_PC-ME302}Course for 'PC-ME302: Manufacturing Process' paper of MAKAUT. Comprises 128 Outcomes within 34 Topics, taught over 35 hours.{/ifingroup}{ifingroup MRSPTU_BMEE1-305}Course for 'BMEE1-305: Manufacturing Process' paper of MRSPTU. Comprises 170 Outcomes within 45 Topics, taught over 42 hours.{/ifingroup}{ifingroup MRSPTU_BMEE3-304}Course for 'BMEE3-304: Manufacturing Process' paper of MRSPTU. Comprises 172 Outcomes within 48 Topics, taught over 45 hours.{/ifingroup}{ifingroup RGPV_AU305}Course for 'AU305: Manufacturing Process' paper of RGPV. Comprises 137 Outcomes within 35 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_AU405}Course for 'AU405: Manufacturing Technology' paper of RGPV. Comprises 65 Outcomes within 23 Topics, taught over 20 hours.{/ifingroup}{ifingroup RGPV_IP305}Course for 'IP305: Manufacturing Process-I' paper of RGPV. Comprises 137 Outcomes within 35 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_IP405}Course for 'IP405: Manufacturing Process-II' paper of RGPV. Comprises 54 Outcomes within 14 Topics, taught over 12 hours.{/ifingroup}{ifingroup RGPV_ME305}Course for 'ME305: Manufacturing Process' paper of RGPV. Comprises 137 Outcomes within 35 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_ME405}Course for 'ME405: Manufacturing Technology' paper of RGPV. Comprises 65 Outcomes within 23 Topics, taught over 20 hours.{/ifingroup}{ifingroup RTU_4AE4-06}Course for '4AE4-06: Manufacturing Process' paper of RTU. Comprises 113 Outcomes within 31 Topics, taught over 31 hours.{/ifingroup}{ifingroup RTU_4ME4-06}Course for '4ME4-06: Manufacturing Process' paper of RTU. Comprises 113 Outcomes within 31 Topics, taught over 31 hours.{/ifingroup}{ifingroup RTU_5AE4-03}Course for '5AE4-03: Manufacturing Technology' paper of RTU. Comprises 45 Outcomes within 17 Topics, taught over 14 hours.{/ifingroup}{ifingroup RTU_5ME4-03}Course for '5ME4-03: Manufacturing Technology' paper of RTU. Comprises 62 Outcomes within 17 Topics, taught over 14 hours.{/ifingroup}"
,,,AKTU,KME403,AKTU_KME403,Manufacturing Process,47,172,45,151,12,11,24,5,"{ifingroup AKTU_KME403}Course for 'KME403: Manufacturing Process' paper of AKTU. Comprises 172 Outcomes within 47 Topics, taught over 45 hours.{/ifingroup}",,
,,,AKTU,RME503,AKTU_RME503,Manufacturing Science and Technology II,29,85,23,81,7,8,17,4,"{ifingroup AKTU_RME503}Course for 'RME503: Manufacturing Science and Technology II' paper of AKTU. Comprises BT5 Outcomes within 29 Topics, taught over 23 hours.{/ifingroup}",,
,,,AKTU,RME505,AKTU_RME505,Manufacturing Science and Technology II,18,59,15,48,5,5,12,2,"{ifingroup AKTU_RME505}Course for 'RME505: Manufacturing Science and Technology II' paper of AKTU. Comprises 59 Outcomes within 18 Topics, taught over 15 hours.{/ifingroup}",,
,,,DBATU,BTAMC504,DBATU_BTAMC504,Manufacturing Process,36,111,25,96,7,8,16,4,"{ifingroup DBATU_BTAMC504}Course for 'BTAMC504: Manufacturing Process' paper of DBATU. Comprises 111 Outcomes within 36 Topics, taught over 25 hours.{/ifingroup}",,
,,,DBATU,BTMEC401,DBATU_BTMEC401,Manufacturing Process-I,39,137,35,118,8,8,16,4,"{ifingroup DBATU_BTMEC401}Course for 'BTMEC401: Manufacturing Process-I' paper of DBATU. Comprises 137 Outcomes within 39 Topics, taught over 35 hours.{/ifingroup}",,
,,,DBATU,BTMEC601,DBATU_BTMEC601,Manufacturing Processes - II ,16,46,10,38,4,3,9,2,"{ifingroup DBATU_BTMEC601}Course for 'BTMEC601: Manufacturing Processes - II ' paper of DBATU. Comprises 46 Outcomes within 16 Topics, taught over 10 hours.{/ifingroup}",,
,,,GGSIPU,ETME-105,GGSIPU_ETME-105,Manufacturing Process,35,113,31,103,8,6,12,3,"{ifingroup GGSIPU_ETME-105}Course for 'ETME-105: Manufacturing Process' paper of GGSIPU. Comprises 113 Outcomes within 35 Topics, taught over 31 hours.{/ifingroup}",,
,,,GGSIPU,ETME-205,GGSIPU_ETME-205,Production Technology,28,104,29,94,7,6,12,3,"{ifingroup GGSIPU_ETME-205}Course for 'ETME-205: Production Technology' paper of GGSIPU. Comprises 104 Outcomes within 28 Topics, taught over 29 hours.{/ifingroup}",,
,,,GTU,2131903,GTU_2131903,Manufacturing Process-I,13,41,9,29,3,4,11,2,"{ifingroup GTU_2131903}Course for '2131903: Manufacturing Process-I' paper of GTU. Comprises 41 Outcomes within 13 Topics, taught over 9 hours.{/ifingroup}",,
,,,GTU,2132501,GTU_2132501,Machining Processes,13,41,9,29,3,4,11,2,"{ifingroup GTU_2132501}Course for '2132501: Machining Processes' paper of GTU. Comprises 41 Outcomes within 13 Topics, taught over 9 hours.{/ifingroup}",,
,,,GTU,2133404,GTU_2133404,Basic Manufacturing Processes,6,19,5,6,1,2,4,1,"{ifingroup GTU_2133404}Course for '2133404: Basic Manufacturing Processes' paper of GTU. Comprises 19 Outcomes within 6 Topics, taught over 5 hours.{/ifingroup}",,
,,,GTU,2141908,GTU_2141908,Manufacturing Processes-II,34,113,30,102,8,6,12,3,"{ifingroup GTU_2141908}Course for '2141908: Manufacturing Processes-II' paper of GTU. Comprises 113 Outcomes within 34 Topics, taught over 30 hours.{/ifingroup}",,
,,,GTU,3142509,GTU_3142509,Manufacturing Technology-I,14,52,12,38,4,4,11,2,"{ifingroup GTU_3142509}Course for '3142509: Manufacturing Technology-I' paper of GTU. Comprises 52 Outcomes within 14 Topics, taught over 12 hours.{/ifingroup}",,
,,,GTU,3332001,GTU_3332001,Manufacturing Engineering-I,29,108,30,98,7,6,12,3,"{ifingroup GTU_3332001}Course for '3332001: Manufacturing Engineering-I' paper of GTU. Comprises 108 Outcomes within 29 Topics, taught over 30 hours.{/ifingroup}",,
,,,GTU,3341901,GTU_3341901,Manufacturing Engineering-II,15,55,12,40,4,4,11,2,"{ifingroup GTU_3341901}Course for '3341901: Manufacturing Engineering-II' paper of GTU. Comprises 55 Outcomes within 15 Topics, taught over 12 hours.{/ifingroup}",,
,,,GTU,3342101,GTU_3342101,Foundary Technology,9,40,11,31,4,3,7,2,"{ifingroup GTU_3342101}Course for '3342101: Foundary Technology' paper of GTU. Comprises 40 Outcomes within 9 Topics, taught over 11 hours.{/ifingroup}",,
,,,IKGPTU,BTAE401-18,IKGPTU_BTAE401-18,Manufacturing Process,44,143,40,120,11,9,20,4,"{ifingroup IKGPTU_BTAE401-18}Course for 'BTAE401-18: Manufacturing Process' paper of IKGPTU. Comprises 143 Outcomes within 44 Topics, taught over 40 hours.{/ifingroup}",,
,,,IKGPTU,BTME-305,IKGPTU_BTME-305,Manufacturing Process-I,23,71,19,58,6,6,12,3,"{ifingroup IKGPTU_BTME-305}Course for 'BTME-305: Manufacturing Process-I' paper of IKGPTU. Comprises 71 Outcomes within 23 Topics, taught over 19 hours.{/ifingroup}",,
,,,IKGPTU,BTME-405,IKGPTU_BTME-405,Manufacturing Processes-II,28,97,24,77,5,4,11,2,"{ifingroup IKGPTU_BTME-405}Course for 'BTME-405: Manufacturing Processes-II' paper of IKGPTU. Comprises 97 Outcomes within 28 Topics, taught over 24 hours.{/ifingroup}",,
,,,IKGPTU,BTPE-305,IKGPTU_BTPE-305,Manufacturing Process-I,19,68,19,56,6,6,12,3,"{ifingroup IKGPTU_BTPE-305}Course for 'BTPE-305: Manufacturing Process-I' paper of IKGPTU. Comprises 68 Outcomes within 19 Topics, taught over 19 hours.{/ifingroup}",,
,,,JCBUST,PCC-AE208,JCBUST_PCC-AE208,Manufacturing Process,41,128,35,113,10,6,12,3,"{ifingroup JCBUST_PCC-AE208}Course for 'PCC-AE208: Manufacturing Process' paper of JCBUST. Comprises 128 Outcomes within 41 Topics, taught over 35 hours.{/ifingroup}",,
,,,JCBUST,PCC-MAE-206,JCBUST_PCC-MAE-206,Manufacturing Process,41,128,35,113,10,6,12,3,"{ifingroup JCBUST_PCC-MAE-206}Course for 'PCC-MAE-206: Manufacturing Process' paper of JCBUST. Comprises 128 Outcomes within 41 Topics, taught over 35 hours.{/ifingroup}",,
,,,JCBUST,PCC-ME210,JCBUST_PCC-ME210,Manufacturing Process,41,128,35,113,10,6,12,3,"{ifingroup JCBUST_PCC-ME210}Course for 'PCC-ME210: Manufacturing Process' paper of JCBUST. Comprises 128 Outcomes within 41 Topics, taught over 35 hours.{/ifingroup}",,
,,,MAKAUT,ME403,MAKAUT_ME403,Primary manufacturing Process,29,108,30,98,7,6,12,3,"{ifingroup MAKAUT_ME403}Course for 'ME403: Primary manufacturing Process' paper of MAKAUT. Comprises 108 Outcomes within 29 Topics, taught over 30 hours.{/ifingroup}",,
,,,MAKAUT,PC-AUE302,MAKAUT_PC-AUE302,Manufacturing Methods,33,118,35,109,10,8,18,4,"{ifingroup MAKAUT_PC-AUE302}Course for 'PC-AUE302: Manufacturing Methods' paper of MAKAUT. Comprises 118 Outcomes within 33 Topics, taught over 35 hours.{/ifingroup}",,
,,,MAKAUT,PC-ME302,MAKAUT_PC-ME302,Manufacturing Process,34,128,35,113,10,7,17,4,"{ifingroup MAKAUT_PC-ME302}Course for 'PC-ME302: Manufacturing Process' paper of MAKAUT. Comprises 128 Outcomes within 34 Topics, taught over 35 hours.{/ifingroup}",,
,,,MRSPTU,BMEE1-305,MRSPTU_BMEE1-305,Manufacturing Process,45,170,42,145,11,10,23,5,"{ifingroup MRSPTU_BMEE1-305}Course for 'BMEE1-305: Manufacturing Process' paper of MRSPTU. Comprises 170 Outcomes within 45 Topics, taught over 42 hours.{/ifingroup}",,
,,,MRSPTU,BMEE3-304,MRSPTU_BMEE3-304,Manufacturing Process,48,172,45,150,12,11,24,5,"{ifingroup MRSPTU_BMEE3-304}Course for 'BMEE3-304: Manufacturing Process' paper of MRSPTU. Comprises 172 Outcomes within 48 Topics, taught over 45 hours.{/ifingroup}",,
,,,RGPV,AU305,RGPV_AU305,Manufacturing Process,35,137,35,118,8,8,16,4,"{ifingroup RGPV_AU305}Course for 'AU305: Manufacturing Process' paper of RGPV. Comprises 137 Outcomes within 35 Topics, taught over 35 hours.{/ifingroup}",,
,,,RGPV,AU405,RGPV_AU405,Manufacturing Technology,23,65,20,60,5,4,10,2,"{ifingroup RGPV_AU405}Course for 'AU405: Manufacturing Technology' paper of RGPV. Comprises 65 Outcomes within 23 Topics, taught over 20 hours.{/ifingroup}",,
,,,RGPV,IP305,RGPV_IP305,Manufacturing Process-I,35,137,35,118,8,8,16,4,"{ifingroup RGPV_IP305}Course for 'IP305: Manufacturing Process-I' paper of RGPV. Comprises 137 Outcomes within 35 Topics, taught over 35 hours.{/ifingroup}",,
,,,RGPV,IP405,RGPV_IP405,Manufacturing Process-II,14,54,12,39,3,3,8,2,"{ifingroup RGPV_IP405}Course for 'IP405: Manufacturing Process-II' paper of RGPV. Comprises 54 Outcomes within 14 Topics, taught over 12 hours.{/ifingroup}",,
,,,RGPV,ME305,RGPV_ME305,Manufacturing Process,35,137,35,118,8,8,16,4,"{ifingroup RGPV_ME305}Course for 'ME305: Manufacturing Process' paper of RGPV. Comprises 137 Outcomes within 35 Topics, taught over 35 hours.{/ifingroup}",,
,,,RGPV,ME405,RGPV_ME405,Manufacturing Technology,23,65,20,60,5,4,10,2,"{ifingroup RGPV_ME405}Course for 'ME405: Manufacturing Technology' paper of RGPV. Comprises 65 Outcomes within 23 Topics, taught over 20 hours.{/ifingroup}",,
,,,RTU,4AE4-06,RTU_4AE4-06,Manufacturing Process,31,113,31,103,8,6,12,3,"{ifingroup RTU_4AE4-06}Course for '4AE4-06: Manufacturing Process' paper of RTU. Comprises 113 Outcomes within 31 Topics, taught over 31 hours.{/ifingroup}",,
,,,RTU,4ME4-06,RTU_4ME4-06,Manufacturing Process,31,113,31,103,8,6,12,3,"{ifingroup RTU_4ME4-06}Course for '4ME4-06: Manufacturing Process' paper of RTU. Comprises 113 Outcomes within 31 Topics, taught over 31 hours.{/ifingroup}",,
,,,RTU,5AE4-03,RTU_5AE4-03,Manufacturing Technology,17,45,14,62,4,4,11,2,"{ifingroup RTU_5AE4-03}Course for '5AE4-03: Manufacturing Technology' paper of RTU. Comprises 45 Outcomes within 17 Topics, taught over 14 hours.{/ifingroup}",,
,,,RTU,5ME4-03,RTU_5ME4-03,Manufacturing Technology,17,62,14,45,4,4,11,2,"{ifingroup RTU_5ME4-03}Course for '5ME4-03: Manufacturing Technology' paper of RTU. Comprises 62 Outcomes within 17 Topics, taught over 14 hours.{/ifingroup}",,
