S.N,Subject Name,Password,University short name,Paper code,Group Name,University Subject Name,# Topics,# CLOs,CLO time,# PLOs,PLO Time,# GPSM,# GLOs,GLO Time,LABEL FORMULA,CLUSTER,VALUE
,,,MAKAUT,BSC-301,MAKAUT_BSC-301, Mathematics-III (Differential Calculus) ,48,133,32,104,28,,,,"{ifingroup MAKAUT_BSC-301}Course for 'BSC-301:  Mathematics-III (Differential Calculus) ' paper of MAKAUT. Comprises 133 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}",,
,,,MAKAUT,BS-M-301,MAKAUT_BS-M-301,"Mathematics III(PDE, Probability & Statistics)",37,84,23,58,20,,,,"{ifingroup MAKAUT_BS-M-301}Course for 'BS-M-301: Mathematics III(PDE, Probability & Statistics)' paper of MAKAUT. Comprises 84 Outcomes within 37 Topics, taught over 23 hours.{/ifingroup}",,
,,,MAKAUT,BS-M301-PAS,MAKAUT_BS-M301-PAS,Mathematics-III,,,,,,,,,"{ifingroup MAKAUT_BS-M301-PAS}Course for 'BS-M301-PAS: Mathematics-III' paper of MAKAUT. Comprises  Outcomes within  Topics, taught over  hours.{/ifingroup}",,
,,,MRSPTU,BCHE1-303,MRSPTU_BCHE1-303,MATHEMATICAL METHODS OF CHEMICAL ENGG.,41,95,28,65,26,,,,"{ifingroup MRSPTU_BCHE1-303}Course for 'BCHE1-303: MATHEMATICAL METHODS OF CHEMICAL ENGG.' paper of MRSPTU. Comprises 95 Outcomes within 41 Topics, taught over 28 hours.{/ifingroup}",,
,,,MRSPTU,BMAT0-F91,MRSPTU_BMAT0-F91,Engineering Mathematics -III,48,111,28,82,30,,,,"{ifingroup MRSPTU_BMAT0-F91}Course for 'BMAT0-F91: Engineering Mathematics -III' paper of MRSPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}",,
,,,MRSPTU,BMATH1-301,MRSPTU_BMATH1-301,Calculus and Ordinary Differential Equation,50,135,36,104,,,,,"{ifingroup MRSPTU_BMATH1-301}Course for 'BMATH1-301: Calculus and Ordinary Differential Equation' paper of MRSPTU. Comprises 135 Outcomes within 50 Topics, taught over 36 hours.{/ifingroup}",,
,,,MRSPTU,BMATH3-301,MRSPTU_BMATH3-301,(Mathematics-III (Probability & Statistics),12,29,7,21,4,,,,"{ifingroup MRSPTU_BMATH3-301}Course for 'BMATH3-301: (Mathematics-III (Probability & Statistics)' paper of MRSPTU. Comprises 29 Outcomes within 12 Topics, taught over 7 hours.{/ifingroup}",,
,,,MRSPTU,BMATH3-301-PAS,MRSPTU_BMATH3-301-PAS,Mathematics-III,,,,,,,,,"{ifingroup MRSPTU_BMATH3-301-PAS}Course for 'BMATH3-301-PAS: Mathematics-III' paper of MRSPTU. Comprises  Outcomes within  Topics, taught over  hours.{/ifingroup}",,
,,,MRSPTU,BMATH4-301,MRSPTU_BMATH4-301,Mathematics-III (Transform & Discrete Mathematics),18,38,11,29,11,,,,"{ifingroup MRSPTU_BMATH4-301}Course for 'BMATH4-301: Mathematics-III (Transform & Discrete Mathematics)' paper of MRSPTU. Comprises 38 Outcomes within 18 Topics, taught over 11 hours.{/ifingroup}",,
,,,MRSPTU,BTAM-201,MRSPTU_BTAM-201,Engineering Mathematics -III,48,111,28,82,30,,,,"{ifingroup MRSPTU_BTAM-201}Course for 'BTAM-201: Engineering Mathematics -III' paper of MRSPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}",,
,,,MRSPTU,BTBT301,MRSPTU_BTBT301,Mathematics ,53,136,35,111,27,,,,"{ifingroup MRSPTU_BTBT301}Course for 'BTBT301: Mathematics ' paper of MRSPTU. Comprises 136 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}",,
,,,RGPV,BT301,RGPV_BT301,Mathematics-III,48,112,32,72,31,,,,"{ifingroup RGPV_BT301}Course for 'BT301: Mathematics-III' paper of RGPV. Comprises 112 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}",,
,,,RGPV,BT401,RGPV_BT401,Mathematics-III,48,112,32,72,31,,,,"{ifingroup RGPV_BT401}Course for 'BT401: Mathematics-III' paper of RGPV. Comprises 112 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}",,
,,,RTU,3AE2-01,RTU_3AE2-01,Advanced Engineering Mathematics-I,43,97,28,70,28,,,,"{ifingroup RTU_3AE2-01}Course for '3AE2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}",,
,,,RTU,3AG2-01,RTU_3AG2-01,Advanced Engineering Mathematics-I,43,97,28,70,28,,,,"{ifingroup RTU_3AG2-01}Course for '3AG2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}",,
,,,RTU,3AN2-01,RTU_3AN2-01,Advanced Engineering Mathematics-I,43,97,28,70,28,,,,"{ifingroup RTU_3AN2-01}Course for '3AN2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}",,
,,,RTU,3CE2-01,RTU_3CE2-01,Advanced Engineering Mathematics-I,43,97,28,70,28,,,,"{ifingroup RTU_3CE2-01}Course for '3CE2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}",,
,,,RTU,3CH2-01,RTU_3CH2-01,Advance Mathematics ,25,67,18,51,15,,,,"{ifingroup RTU_3CH2-01}Course for '3CH2-01: Advance Mathematics ' paper of RTU. Comprises 67 Outcomes within 25 Topics, taught over 18 hours.{/ifingroup}",,
,,,RTU,3CR2-01,RTU_3CR2-01,Advanced Engineering Mathematics-I,43,97,28,70,28,,,,"{ifingroup RTU_3CR2-01}Course for '3CR2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}",,
,,,RTU,3EC2-01,RTU_3EC2-01,Advanced Engineering Mathematics-I,43,97,28,70,28,,,,"{ifingroup RTU_3EC2-01}Course for '3EC2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}",,
,,,RTU,3EE2-01,RTU_3EE2-01,Advance Mathematics ,45,115,29,81,29,,,,"{ifingroup RTU_3EE2-01}Course for '3EE2-01: Advance Mathematics ' paper of RTU. Comprises 115 Outcomes within 45 Topics, taught over 29 hours.{/ifingroup}",,
,,,RTU,3EI2-01,RTU_3EI2-01,Advanced Engineering Mathematics-I,43,97,28,70,28,,,,"{ifingroup RTU_3EI2-01}Course for '3EI2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}",,
,,,RTU,3EX2-01,RTU_3EX2-01,Advance Mathematics ,45,115,29,81,29,,,,"{ifingroup RTU_3EX2-01}Course for '3EX2-01: Advance Mathematics ' paper of RTU. Comprises 115 Outcomes within 45 Topics, taught over 29 hours.{/ifingroup}",,
,,,RTU,3ME2-01,RTU_3ME2-01,Advanced Engineering Mathematics-I,43,97,28,70,28,,,,"{ifingroup RTU_3ME2-01}Course for '3ME2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}",,
,,,RTU,3MH1-01,RTU_3MH1-01,Advanced Engineering Mathematics-I,43,97,28,70,28,,,,"{ifingroup RTU_3MH1-01}Course for '3MH1-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}",,
,,,RTU,3MI2-01,RTU_3MI2-01,Advanced Engineering Mathematics-I,43,97,28,70,28,,,,"{ifingroup RTU_3MI2-01}Course for '3MI2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}",,
,,,RTU,3PC2-01,RTU_3PC2-01,Advanced Engineering Mathematics-I,25,67,18,51,15,,,,"{ifingroup RTU_3PC2-01}Course for '3PC2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 67 Outcomes within 25 Topics, taught over 18 hours.{/ifingroup}",,
,,,RTU,3PE2-01,RTU_3PE2-01,Advanced Engineering Mathematics-I,25,67,18,51,15,,,,"{ifingroup RTU_3PE2-01}Course for '3PE2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 67 Outcomes within 25 Topics, taught over 18 hours.{/ifingroup}",,
6,Basic Electrical Engineering (VEGCCBEE),v2lbt-ee,AKTU,KEE101,AKTU_KEE101,Basic Electrical  Engineering,70,158,52,168,25,8,17,4,"{ifingroup AKTU_KEE101}Course for 'KEE101: Basic Electrical  Engineering' paper of AKTU. Comprises 158 Outcomes within 70 Topics, taught over 52 hours.{/ifingroup}","{ifingroup AKTU_KEE101}Course for 'KEE101: Basic Electrical  Engineering' paper of AKTU. Comprises 158 Outcomes within 70 Topics, taught over 52 hours.{/ifingroup}{ifingroup AKTU_KEE201}Course for 'KEE201: Basic Electrical  Engineering' paper of AKTU. Comprises 158 Outcomes within 70 Topics, taught over 52 hours.{/ifingroup}{ifingroup DBATU_BTES106}Course for 'BTES106: Basic Electrical and Electronics Engineering' paper of DBATU. Comprises 144 Outcomes within 66 Topics, taught over 43 hours.{/ifingroup}{ifingroup DBATU_BTES206}Course for 'BTES206: Basic Electrical and Electronics Engineering' paper of DBATU. Comprises 144 Outcomes within 66 Topics, taught over 43 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-107}Course for 'ETEE-107: Electrical Technology' paper of GGSIPU. Comprises 200 Outcomes within 78 Topics, taught over 66 hours.{/ifingroup}{ifingroup GTU_3110005}Course for '3110005: Basic Electrical Engineering ' paper of GTU. Comprises 131 Outcomes within 62 Topics, taught over 44 hours.{/ifingroup}{ifingroup IKGPTU_BTEE101-18}Course for 'BTEE101-18: Basic Electrical Engineering ' paper of IKGPTU. Comprises 149 Outcomes within 71 Topics, taught over 55 hours.{/ifingroup}{ifingroup IKGPTU_UC-BTECE-101-19}Course for 'UC-BTECE-101-19: Basics of Electronics' paper of IKGPTU. Comprises 217 Outcomes within 81 Topics, taught over 68 hours.{/ifingroup}{ifingroup JCBUST_ESC101}Course for 'ESC101: Basic Electrical Engineering ' paper of JCBUST. Comprises 149 Outcomes within 74 Topics, taught over 55 hours.{/ifingroup}{ifingroup MAKAUT_ES-EE101}Course for 'ES-EE101: Basic Electrical Engineering' paper of MAKAUT. Comprises 149 Outcomes within 74 Topics, taught over 55 hours.{/ifingroup}{ifingroup MRSPTU_BELEE0-101}Course for 'BELEE0-101: Basic Electrical Engineering' paper of MRSPTU. Comprises 140 Outcomes within 59 Topics, taught over 42 hours.{/ifingroup}{ifingroup RGPV_BT104}Course for 'BT104: Basic Electrical & Electronics Engineering ' paper of RGPV. Comprises 239 Outcomes within 88 Topics, taught over 77 hours.{/ifingroup}{ifingroup RTU_1FY3-08}Course for '1FY3-08: Basic Electrical Engineering' paper of RTU. Comprises 192 Outcomes within 87 Topics, taught over 69 hours.{/ifingroup}{ifingroup RTU_2FY3-08}Course for '2FY3-08: Basic Electrical Engineering' paper of RTU. Comprises 192 Outcomes within 87 Topics, taught over 69 hours.{/ifingroup}","{ifingroup AKTU_KEE101}Course for 'KEE101: Basic Electrical  Engineering' paper of AKTU. Comprises 158 Outcomes within 70 Topics, taught over 52 hours.{/ifingroup}{ifingroup AKTU_KEE201}Course for 'KEE201: Basic Electrical  Engineering' paper of AKTU. Comprises 158 Outcomes within 70 Topics, taught over 52 hours.{/ifingroup}{ifingroup DBATU_BTES106}Course for 'BTES106: Basic Electrical and Electronics Engineering' paper of DBATU. Comprises 144 Outcomes within 66 Topics, taught over 43 hours.{/ifingroup}{ifingroup DBATU_BTES206}Course for 'BTES206: Basic Electrical and Electronics Engineering' paper of DBATU. Comprises 144 Outcomes within 66 Topics, taught over 43 hours.{/ifingroup}{ifingroup GGSIPU_ETEE-107}Course for 'ETEE-107: Electrical Technology' paper of GGSIPU. Comprises 200 Outcomes within 78 Topics, taught over 66 hours.{/ifingroup}{ifingroup GTU_3110005}Course for '3110005: Basic Electrical Engineering ' paper of GTU. Comprises 131 Outcomes within 62 Topics, taught over 44 hours.{/ifingroup}{ifingroup IKGPTU_BTEE101-18}Course for 'BTEE101-18: Basic Electrical Engineering ' paper of IKGPTU. Comprises 149 Outcomes within 71 Topics, taught over 55 hours.{/ifingroup}{ifingroup IKGPTU_UC-BTECE-101-19}Course for 'UC-BTECE-101-19: Basics of Electronics' paper of IKGPTU. Comprises 217 Outcomes within 81 Topics, taught over 68 hours.{/ifingroup}{ifingroup JCBUST_ESC101}Course for 'ESC101: Basic Electrical Engineering ' paper of JCBUST. Comprises 149 Outcomes within 74 Topics, taught over 55 hours.{/ifingroup}{ifingroup MAKAUT_ES-EE101}Course for 'ES-EE101: Basic Electrical Engineering' paper of MAKAUT. Comprises 149 Outcomes within 74 Topics, taught over 55 hours.{/ifingroup}{ifingroup MRSPTU_BELEE0-101}Course for 'BELEE0-101: Basic Electrical Engineering' paper of MRSPTU. Comprises 140 Outcomes within 59 Topics, taught over 42 hours.{/ifingroup}{ifingroup RGPV_BT104}Course for 'BT104: Basic Electrical & Electronics Engineering ' paper of RGPV. Comprises 239 Outcomes within 88 Topics, taught over 77 hours.{/ifingroup}{ifingroup RTU_1FY3-08}Course for '1FY3-08: Basic Electrical Engineering' paper of RTU. Comprises 192 Outcomes within 87 Topics, taught over 69 hours.{/ifingroup}{ifingroup RTU_2FY3-08}Course for '2FY3-08: Basic Electrical Engineering' paper of RTU. Comprises 192 Outcomes within 87 Topics, taught over 69 hours.{/ifingroup}"
,,,AKTU,KEE201,AKTU_KEE201,Basic Electrical  Engineering,70,158,52,168,25,8,17,4,"{ifingroup AKTU_KEE201}Course for 'KEE201: Basic Electrical  Engineering' paper of AKTU. Comprises 158 Outcomes within 70 Topics, taught over 52 hours.{/ifingroup}",,
,,,DBATU,BTES106,DBATU_BTES106,Basic Electrical and Electronics Engineering,66,144,43,156,21,11,40,6,"{ifingroup DBATU_BTES106}Course for 'BTES106: Basic Electrical and Electronics Engineering' paper of DBATU. Comprises 144 Outcomes within 66 Topics, taught over 43 hours.{/ifingroup}",,
,,,DBATU,BTES206,DBATU_BTES206,Basic Electrical and Electronics Engineering,66,144,43,156,21,11,40,6,"{ifingroup DBATU_BTES206}Course for 'BTES206: Basic Electrical and Electronics Engineering' paper of DBATU. Comprises 144 Outcomes within 66 Topics, taught over 43 hours.{/ifingroup}",,
,,,GGSIPU,ETEE-107,GGSIPU_ETEE-107,Electrical Technology,78,200,66,202,30,10,19,4,"{ifingroup GGSIPU_ETEE-107}Course for 'ETEE-107: Electrical Technology' paper of GGSIPU. Comprises 200 Outcomes within 78 Topics, taught over 66 hours.{/ifingroup}",,
,,,GTU,3110005,GTU_3110005,Basic Electrical Engineering ,62,131,44,139,24,8,17,4,"{ifingroup GTU_3110005}Course for '3110005: Basic Electrical Engineering ' paper of GTU. Comprises 131 Outcomes within 62 Topics, taught over 44 hours.{/ifingroup}",,
,,,IKGPTU,BTEE101-18,IKGPTU_BTEE101-18,Basic Electrical Engineering ,71,149,55,156,25,8,17,4,"{ifingroup IKGPTU_BTEE101-18}Course for 'BTEE101-18: Basic Electrical Engineering ' paper of IKGPTU. Comprises 149 Outcomes within 71 Topics, taught over 55 hours.{/ifingroup}",,
,,,IKGPTU,UC-BTECE-101-19,IKGPTU_UC-BTECE-101-19,Basics of Electronics,81,217,68,223,30,17,54,9,"{ifingroup IKGPTU_UC-BTECE-101-19}Course for 'UC-BTECE-101-19: Basics of Electronics' paper of IKGPTU. Comprises 217 Outcomes within 81 Topics, taught over 68 hours.{/ifingroup}",,
,,,JCBUST,ESC101,JCBUST_ESC101,Basic Electrical Engineering ,74,149,55,156,25,8,17,4,"{ifingroup JCBUST_ESC101}Course for 'ESC101: Basic Electrical Engineering ' paper of JCBUST. Comprises 149 Outcomes within 74 Topics, taught over 55 hours.{/ifingroup}",,
,,,MAKAUT,ES-EE101,MAKAUT_ES-EE101,Basic Electrical Engineering,74,149,55,156,25,8,17,4,"{ifingroup MAKAUT_ES-EE101}Course for 'ES-EE101: Basic Electrical Engineering' paper of MAKAUT. Comprises 149 Outcomes within 74 Topics, taught over 55 hours.{/ifingroup}",,
,,,MRSPTU,BELEE0-101,MRSPTU_BELEE0-101,Basic Electrical Engineering,59,140,42,147,23,8,17,4,"{ifingroup MRSPTU_BELEE0-101}Course for 'BELEE0-101: Basic Electrical Engineering' paper of MRSPTU. Comprises 140 Outcomes within 59 Topics, taught over 42 hours.{/ifingroup}",,
,,,RGPV,BT104,RGPV_BT104,Basic Electrical & Electronics Engineering ,88,239,77,242,34,14,42,7,"{ifingroup RGPV_BT104}Course for 'BT104: Basic Electrical & Electronics Engineering ' paper of RGPV. Comprises 239 Outcomes within 88 Topics, taught over 77 hours.{/ifingroup}",,
,,,RTU,1FY3-08,RTU_1FY3-08,Basic Electrical Engineering,87,192,69,198,33,12,31,6,"{ifingroup RTU_1FY3-08}Course for '1FY3-08: Basic Electrical Engineering' paper of RTU. Comprises 192 Outcomes within 87 Topics, taught over 69 hours.{/ifingroup}",,
,,,RTU,2FY3-08,RTU_2FY3-08,Basic Electrical Engineering,87,192,69,198,33,12,31,6,"{ifingroup RTU_2FY3-08}Course for '2FY3-08: Basic Electrical Engineering' paper of RTU. Comprises 192 Outcomes within 87 Topics, taught over 69 hours.{/ifingroup}",,
7,Fundamentals of Computer and Programming in C (VEGCCFOCP),v2lbt-focp,AKTU,KCS101,AKTU_KCS101,Programming and Problem Solving,64,197,41,170,25,12,25,5,"{ifingroup AKTU_KCS101}Course for 'KCS101: Programming and Problem Solving' paper of AKTU. Comprises 197 Outcomes within 64 Topics, taught over 41 hours.{/ifingroup}","{ifingroup AKTU_KCS101}Course for 'KCS101: Programming and Problem Solving' paper of AKTU. Comprises 197 Outcomes within 64 Topics, taught over 41 hours.{/ifingroup}{ifingroup AKTU_KCS201}Course for 'KCS201: Programming and Problem Solving' paper of AKTU. Comprises 197 Outcomes within 64 Topics, taught over 41 hours.{/ifingroup}{ifingroup DBATU_BTES104}Course for 'BTES104: Computer Programming in C' paper of DBATU. Comprises 106 Outcomes within 34 Topics, taught over 24 hours.{/ifingroup}{ifingroup DBATU_BTES204}Course for 'BTES204: Computer Programming in C' paper of DBATU. Comprises 106 Outcomes within 34 Topics, taught over 24 hours.{/ifingroup}{ifingroup GGSIPU_ETCS108}Course for 'ETCS108: Introduction to Programming' paper of GGSIPU. Comprises 125 Outcomes within 41 Topics, taught over 27 hours.{/ifingroup}{ifingroup GTU_2110003}Course for '2110003: Computer Programming and Utilization' paper of GTU. Comprises 129 Outcomes within 41 Topics, taught over 31 hours.{/ifingroup}{ifingroup IKGPTU_BTPS101-18}Course for 'BTPS101-18: Programming for Problem Solving' paper of IKGPTU. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}{ifingroup JCBUST_ESC103}Course for 'ESC103: Programming for Problem Solving' paper of JCBUST. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}{ifingroup MAKAUT_ESCS201}Course for 'ESCS201: Programming for Problem Solving' paper of MAKAUT. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}{ifingroup MRSPTU_BCSCE0-101}Course for 'BCSCE0-101: Programming for Problem Solving' paper of MRSPTU. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}{ifingroup RTU_1FY3-06}Course for '1FY3-06: Programming for Problem Solving' paper of RTU. Comprises 137 Outcomes within 43 Topics, taught over 33 hours.{/ifingroup}{ifingroup RTU_2FY3-06}Course for '2FY3-06: Programming for Problem Solving' paper of RTU. Comprises 137 Outcomes within 43 Topics, taught over 33 hours.{/ifingroup}","{ifingroup AKTU_KCS101}Course for 'KCS101: Programming and Problem Solving' paper of AKTU. Comprises 197 Outcomes within 64 Topics, taught over 41 hours.{/ifingroup}{ifingroup AKTU_KCS201}Course for 'KCS201: Programming and Problem Solving' paper of AKTU. Comprises 197 Outcomes within 64 Topics, taught over 41 hours.{/ifingroup}{ifingroup DBATU_BTES104}Course for 'BTES104: Computer Programming in C' paper of DBATU. Comprises 106 Outcomes within 34 Topics, taught over 24 hours.{/ifingroup}{ifingroup DBATU_BTES204}Course for 'BTES204: Computer Programming in C' paper of DBATU. Comprises 106 Outcomes within 34 Topics, taught over 24 hours.{/ifingroup}{ifingroup GGSIPU_ETCS108}Course for 'ETCS108: Introduction to Programming' paper of GGSIPU. Comprises 125 Outcomes within 41 Topics, taught over 27 hours.{/ifingroup}{ifingroup GTU_2110003}Course for '2110003: Computer Programming and Utilization' paper of GTU. Comprises 129 Outcomes within 41 Topics, taught over 31 hours.{/ifingroup}{ifingroup IKGPTU_BTPS101-18}Course for 'BTPS101-18: Programming for Problem Solving' paper of IKGPTU. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}{ifingroup JCBUST_ESC103}Course for 'ESC103: Programming for Problem Solving' paper of JCBUST. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}{ifingroup MAKAUT_ESCS201}Course for 'ESCS201: Programming for Problem Solving' paper of MAKAUT. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}{ifingroup MRSPTU_BCSCE0-101}Course for 'BCSCE0-101: Programming for Problem Solving' paper of MRSPTU. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}{ifingroup RTU_1FY3-06}Course for '1FY3-06: Programming for Problem Solving' paper of RTU. Comprises 137 Outcomes within 43 Topics, taught over 33 hours.{/ifingroup}{ifingroup RTU_2FY3-06}Course for '2FY3-06: Programming for Problem Solving' paper of RTU. Comprises 137 Outcomes within 43 Topics, taught over 33 hours.{/ifingroup}"
,,,AKTU,KCS201,AKTU_KCS201,Programming and Problem Solving,64,197,41,170,25,12,25,5,"{ifingroup AKTU_KCS201}Course for 'KCS201: Programming and Problem Solving' paper of AKTU. Comprises 197 Outcomes within 64 Topics, taught over 41 hours.{/ifingroup}",,
,,,DBATU,BTES104,DBATU_BTES104,Computer Programming in C,34,106,24,91,16,7,15,4,"{ifingroup DBATU_BTES104}Course for 'BTES104: Computer Programming in C' paper of DBATU. Comprises 106 Outcomes within 34 Topics, taught over 24 hours.{/ifingroup}",,
,,,DBATU,BTES204,DBATU_BTES204,Computer Programming in C,34,106,24,91,16,7,15,4,"{ifingroup DBATU_BTES204}Course for 'BTES204: Computer Programming in C' paper of DBATU. Comprises 106 Outcomes within 34 Topics, taught over 24 hours.{/ifingroup}",,
,,,GGSIPU,ETCS108,GGSIPU_ETCS108,Introduction to Programming,41,125,27,108,19,10,20,4,"{ifingroup GGSIPU_ETCS108}Course for 'ETCS108: Introduction to Programming' paper of GGSIPU. Comprises 125 Outcomes within 41 Topics, taught over 27 hours.{/ifingroup}",,
,,,GTU,2110003,GTU_2110003,Computer Programming and Utilization,41,129,31,109,19,8,17,4,"{ifingroup GTU_2110003}Course for '2110003: Computer Programming and Utilization' paper of GTU. Comprises 129 Outcomes within 41 Topics, taught over 31 hours.{/ifingroup}",,
,,,IKGPTU,BTPS101-18,IKGPTU_BTPS101-18,Programming for Problem Solving,60,185,39,159,24,10,22,4,"{ifingroup IKGPTU_BTPS101-18}Course for 'BTPS101-18: Programming for Problem Solving' paper of IKGPTU. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}",,
,,,JCBUST,ESC103,JCBUST_ESC103,Programming for Problem Solving,60,185,39,159,24,10,22,4,"{ifingroup JCBUST_ESC103}Course for 'ESC103: Programming for Problem Solving' paper of JCBUST. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}",,
,,,MAKAUT,ESCS201,MAKAUT_ESCS201,Programming for Problem Solving,60,185,39,159,24,10,22,4,"{ifingroup MAKAUT_ESCS201}Course for 'ESCS201: Programming for Problem Solving' paper of MAKAUT. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}",,
,,,MRSPTU,BCSCE0-101,MRSPTU_BCSCE0-101,Programming for Problem Solving,60,185,39,159,24,10,22,4,"{ifingroup MRSPTU_BCSCE0-101}Course for 'BCSCE0-101: Programming for Problem Solving' paper of MRSPTU. Comprises 185 Outcomes within 60 Topics, taught over 39 hours.{/ifingroup}",,
,,,RTU,1FY3-06,RTU_1FY3-06,Programming for Problem Solving,43,137,33,117,20,7,15,4,"{ifingroup RTU_1FY3-06}Course for '1FY3-06: Programming for Problem Solving' paper of RTU. Comprises 137 Outcomes within 43 Topics, taught over 33 hours.{/ifingroup}",,
,,,RTU,2FY3-06,RTU_2FY3-06,Programming for Problem Solving,43,137,33,117,20,7,15,4,"{ifingroup RTU_2FY3-06}Course for '2FY3-06: Programming for Problem Solving' paper of RTU. Comprises 137 Outcomes within 43 Topics, taught over 33 hours.{/ifingroup}",,
